Date,Open,High,Low,Close,Adj Close,Volume
1999-04-12,12.500000,13.500000,11.800000,13.450000,8.223781,8200
1999-04-13,13.500000,13.500000,12.850000,13.000000,7.948637,3900
1999-04-14,null,null,null,null,null,null
1999-04-15,13.350000,14.250000,13.050000,13.950000,8.529497,10500
1999-04-16,13.950000,15.000000,13.800000,14.650000,8.957501,6600
1999-04-19,14.150000,14.500000,13.650000,14.350000,8.774073,2500
1999-04-20,14.100000,17.450001,13.500000,17.100000,10.455516,609900
1999-04-21,21.100000,21.350000,18.500000,19.100000,11.678382,41400
1999-04-22,17.250000,18.500000,17.000000,17.049999,10.424942,9600
1999-04-23,17.200001,17.799999,16.549999,17.549999,10.730658,5705
1999-04-26,15.100000,15.350000,14.500000,14.500000,8.865786,3500
1999-04-27,null,null,null,null,null,null
1999-04-28,13.500000,14.500000,13.500000,14.500000,8.865786,4600
1999-04-29,14.500000,15.600000,14.500000,15.050000,9.202077,2100
1999-04-30,null,null,null,null,null,null
1999-05-03,16.799999,17.100000,16.299999,16.600000,10.149797,6700
1999-05-04,16.400000,16.799999,16.400000,16.700001,10.210939,2400
1999-05-05,17.000000,17.100000,16.600000,16.799999,10.272083,3300
1999-05-06,16.000000,16.600000,15.750000,16.549999,10.119225,7100
1999-05-07,16.549999,16.600000,16.000000,16.200001,9.905223,7200
1999-05-10,16.100000,16.100000,16.000000,16.049999,9.813506,1300
1999-05-11,16.049999,16.049999,15.000000,15.500000,9.477221,3600
1999-05-12,16.000000,16.000000,15.100000,15.200000,9.293793,4500
1999-05-13,15.200000,16.000000,15.150000,15.950000,9.752364,4960
1999-05-14,15.750000,16.900000,15.500000,16.000000,9.782935,10100
1999-05-17,16.200001,16.500000,16.000000,16.500000,10.088654,8800
1999-05-18,16.500000,16.500000,16.000000,16.500000,10.088654,4900
1999-05-19,16.200001,17.250000,16.150000,16.549999,10.119225,5500
1999-05-20,16.750000,17.450001,16.600000,17.450001,10.669516,2400
1999-05-21,16.150000,17.000000,16.049999,16.500000,10.088654,4500
1999-05-24,18.450001,20.600000,17.299999,20.549999,12.564958,65240
1999-05-25,22.150000,22.150000,22.100000,22.150000,13.543250,26735
1999-05-26,22.799999,23.900000,21.000000,21.600000,13.206965,44300
1999-05-27,20.200001,22.000000,20.000000,20.049999,12.259243,18000
1999-05-28,19.000000,19.799999,18.450001,19.000000,11.617238,39400
1999-05-31,20.900000,21.799999,20.100000,21.350000,13.054107,9000
1999-06-01,20.400000,21.000000,19.750000,20.000000,12.228673,4300
1999-06-02,19.650000,19.799999,19.500000,19.600000,11.984097,3600
1999-06-03,19.549999,19.750000,19.000000,19.049999,11.647809,5600
1999-06-04,19.000000,19.799999,19.000000,19.250000,11.770094,10600
1999-06-07,21.400000,21.500000,19.000000,19.450001,11.892382,10500
1999-06-08,19.200001,19.900000,19.100000,19.350000,11.831237,3730
1999-06-09,20.000000,20.049999,18.900000,20.000000,12.228673,11800
1999-06-10,20.100000,21.000000,20.000000,20.500000,12.534389,5270
1999-06-11,20.600000,21.000000,20.400000,20.700001,12.656674,10800
1999-06-14,19.799999,20.000000,19.200001,19.750000,12.075815,5800
1999-06-15,19.500000,20.950001,19.500000,20.350000,12.442673,7135
1999-06-16,20.400000,21.950001,20.400000,21.950001,13.420964,4400
1999-06-17,22.750000,23.650000,22.750000,23.150000,14.154688,14600
1999-06-18,23.400000,24.000000,22.500000,23.150000,14.154688,17109
1999-06-21,23.600000,24.950001,23.600000,24.950001,15.255269,11100
1999-06-22,26.850000,26.900000,24.799999,26.900000,16.447561,40300
1999-06-23,27.100000,27.100000,25.299999,25.700001,15.713841,15269
1999-06-24,25.350000,27.700001,24.450001,27.650000,16.906139,35835
1999-06-25,29.000000,29.850000,28.500000,29.799999,18.220716,31500
1999-06-28,31.450001,31.500000,27.799999,28.150000,17.211855,49670
1999-06-29,28.100000,29.000000,27.100000,27.500000,16.814421,17250
1999-06-30,27.200001,27.900000,27.000000,27.200001,16.630993,8600
1999-07-01,27.500000,27.500000,26.000000,26.600000,16.264133,12600
1999-07-02,27.000000,27.400000,26.250000,27.000000,16.508709,28400
1999-07-05,29.000000,29.150000,29.000000,29.150000,17.823286,25800
1999-07-06,31.450001,31.450001,31.000000,31.450001,19.229584,97735
1999-07-07,33.900002,33.950001,33.700001,33.950001,20.758167,16700
1999-07-08,35.099998,36.650002,35.000000,36.299999,22.195040,99100
1999-07-09,38.000000,39.150002,37.099998,39.150002,23.937622,64000
1999-07-12,41.500000,42.250000,39.500000,39.849998,24.365627,112600
1999-07-13,40.000000,40.000000,37.000000,38.049999,23.265047,33700
1999-07-14,38.950001,39.500000,35.200001,35.299999,21.583605,28900
1999-07-15,36.000000,36.000000,32.500000,32.700001,19.993877,20210
1999-07-16,30.299999,35.299999,30.299999,34.150002,20.880455,19300
1999-07-19,36.349998,36.849998,35.500000,36.849998,23.566450,6200
1999-07-20,36.500000,36.599998,35.099998,36.349998,23.246691,3700
1999-07-21,35.000000,36.500000,35.000000,36.200001,23.150766,5241
1999-07-22,39.000000,39.049999,37.000000,38.349998,24.525745,113760
1999-07-23,38.000000,38.000000,35.299999,35.299999,22.575191,85300
1999-07-26,33.900002,36.700001,32.549999,33.000000,21.104288,16400
1999-07-27,33.950001,34.000000,32.000000,33.900002,21.679863,11095
1999-07-28,33.099998,33.099998,32.099998,33.000000,21.104288,6900
1999-07-29,32.000000,32.750000,31.600000,31.700001,20.272909,6400
1999-07-30,30.799999,32.000000,30.750000,31.250000,19.985121,6500
1999-08-02,30.150000,31.450001,30.049999,31.299999,20.017097,6000
1999-08-03,30.500000,30.500000,29.000000,29.500000,18.865952,12200
1999-08-04,29.150000,29.950001,28.500000,29.000000,18.546196,25700
1999-08-05,29.900000,29.900000,27.000000,28.299999,18.098528,15000
1999-08-06,27.049999,30.549999,27.000000,30.549999,19.537451,41700
1999-08-09,32.000000,32.950001,31.950001,32.950001,21.072317,13000
1999-08-10,33.849998,34.000000,31.150000,32.750000,20.944410,26635
1999-08-11,32.250000,34.099998,32.000000,33.750000,21.583927,17430
1999-08-12,35.349998,35.349998,33.000000,34.000000,21.743811,13800
1999-08-13,34.000000,35.000000,32.549999,33.000000,21.104288,13500
1999-08-16,34.000000,35.599998,34.000000,34.250000,21.903698,14705
1999-08-17,34.299999,36.950001,34.049999,36.950001,23.630411,29585
1999-08-18,39.849998,39.849998,39.500000,39.849998,25.485031,59300
1999-08-19,41.000000,41.500000,36.700001,38.750000,24.781557,72100
1999-08-20,37.500000,41.799999,37.000000,40.000000,25.580959,56100
1999-08-23,42.400002,43.150002,40.000000,43.150002,27.595453,46945
1999-08-24,44.500000,44.799999,41.000000,42.000000,26.859997,23400
1999-08-25,42.950001,43.000000,39.000000,39.049999,24.973413,18800
1999-08-26,40.000000,41.500000,39.250000,40.799999,26.092571,15175
1999-08-27,41.500000,41.750000,37.549999,38.700001,24.749571,56130
1999-08-30,41.000000,41.750000,38.099998,39.250000,25.101316,16000
1999-08-31,37.450001,39.000000,37.450001,38.299999,24.493769,11400
1999-09-01,37.250000,39.000000,37.250000,37.900002,24.237951,13600
1999-09-02,37.750000,38.500000,37.750000,38.450001,24.589695,12065
1999-09-03,38.000000,38.250000,36.099998,36.950001,23.630411,20000
1999-09-06,38.099998,39.500000,38.000000,39.099998,25.005383,17500
1999-09-07,40.000000,40.000000,37.000000,37.000000,23.662382,28550
1999-09-08,37.849998,38.250000,37.000000,37.000000,23.662382,6880
1999-09-09,37.000000,39.950001,37.000000,39.950001,25.548979,19494
1999-09-10,41.000000,43.099998,41.000000,43.099998,27.563480,35020
1999-09-13,null,null,null,null,null,null
1999-09-14,45.400002,46.500000,44.500000,46.500000,29.737856,45300
1999-09-15,47.400002,47.400002,43.599998,43.900002,28.075096,37600
1999-09-16,46.099998,46.099998,42.000000,42.400002,27.115810,19909
1999-09-17,40.500000,41.750000,39.450001,40.900002,26.156532,31800
1999-09-20,42.950001,43.200001,41.049999,41.349998,26.444315,12300
1999-09-21,39.349998,40.500000,38.799999,38.900002,24.877480,17700
1999-09-22,39.000000,40.000000,39.000000,39.700001,25.389101,7800
1999-09-23,40.950001,41.000000,39.000000,40.000000,25.580959,13835
1999-09-24,39.049999,41.000000,38.099998,40.349998,25.804785,36800
1999-09-27,39.000000,40.000000,38.250000,39.450001,25.229219,8600
1999-09-28,38.000000,40.000000,38.000000,38.099998,24.365858,10800
1999-09-29,38.549999,41.000000,38.250000,41.000000,26.220480,40485
1999-09-30,41.000000,44.250000,40.099998,44.049999,28.171028,32765
1999-10-01,43.500000,43.500000,41.000000,41.049999,26.252455,18900
1999-10-04,41.000000,41.000000,39.000000,39.500000,25.261196,21800
1999-10-05,39.700001,42.650002,39.700001,42.650002,27.275698,12830
1999-10-06,42.650002,44.299999,40.500000,42.099998,26.923962,32560
1999-10-07,42.549999,43.000000,40.000000,40.500000,25.900719,42200
1999-10-08,40.099998,42.000000,39.099998,41.450001,26.508266,27300
1999-10-11,42.049999,42.500000,41.000000,41.200001,26.348391,7550
1999-10-12,42.000000,43.000000,40.099998,42.349998,27.083834,15100
1999-10-13,40.099998,45.700001,40.099998,45.700001,29.226242,31400
1999-10-14,47.450001,49.299999,46.049999,49.150002,31.432600,60800
1999-10-15,46.400002,49.000000,46.000000,47.450001,30.345419,37400
1999-10-18,48.200001,51.200001,48.200001,51.200001,32.743629,4500
1999-10-19,null,null,null,null,null,null
1999-10-20,54.950001,55.250000,54.950001,55.250000,35.333702,5110
1999-10-21,59.400002,59.650002,55.250000,57.500000,36.772621,106845
1999-10-22,56.299999,62.049999,55.099998,62.049999,39.682461,33585
1999-10-25,65.250000,67.000000,57.250000,58.599998,37.476101,29400
1999-10-26,57.250000,58.000000,54.049999,57.500000,36.772621,21600
1999-10-27,55.000000,62.049999,55.000000,62.000000,39.650494,101530
1999-10-28,61.000000,61.000000,57.049999,57.049999,36.484840,30000
1999-10-29,53.099998,56.900002,52.500000,52.500000,33.575008,18800
1999-11-01,50.099998,50.099998,48.349998,48.349998,30.920979,11905
1999-11-02,44.500000,48.650002,44.500000,48.450001,30.984934,31400
1999-11-03,46.500000,50.500000,46.500000,48.000000,30.697145,14100
1999-11-04,47.500000,48.200001,47.200001,48.150002,30.793072,4800
1999-11-05,49.000000,51.950001,48.599998,51.950001,33.223263,9405
1999-11-08,null,null,null,null,null,null
1999-11-09,50.000000,52.000000,50.000000,51.849998,33.159313,5000
1999-11-10,null,null,null,null,null,null
1999-11-11,52.000000,52.000000,50.099998,51.450001,32.903503,6800
1999-11-12,49.500000,51.000000,49.500000,50.000000,31.976194,7800
1999-11-15,50.500000,51.299999,50.000000,50.000000,31.976194,13735
1999-11-16,49.900002,49.900002,46.049999,47.950001,30.665173,15435
1999-11-17,47.299999,47.700001,45.500000,45.599998,29.162285,8400
1999-11-18,48.000000,48.000000,46.099998,47.599998,30.441338,4700
1999-11-19,46.500000,49.900002,46.500000,49.549999,31.688412,7370
1999-11-22,47.849998,50.000000,47.000000,47.049999,30.089605,4700
1999-11-23,null,null,null,null,null,null
1999-11-24,47.049999,49.000000,47.049999,49.000000,31.336670,5055
1999-11-25,49.000000,49.000000,47.000000,48.250000,30.857027,2165
1999-11-26,48.000000,48.750000,47.000000,47.049999,30.089605,2735
1999-11-29,47.000000,48.000000,46.049999,46.700001,29.865767,1500
1999-11-30,46.049999,46.700001,45.750000,46.099998,29.482050,2300
1999-12-01,46.799999,48.000000,46.500000,47.000000,30.057625,2735
1999-12-02,44.500000,46.750000,44.500000,45.049999,28.810551,1930
1999-12-03,48.000000,48.000000,43.000000,43.700001,27.947195,17100
1999-12-06,43.099998,46.500000,42.000000,43.849998,28.043125,3500
1999-12-07,43.750000,44.950001,42.000000,44.000000,28.139051,10000
1999-12-08,43.950001,45.049999,43.299999,43.400002,27.755333,5000
1999-12-09,42.799999,43.500000,42.500000,42.750000,27.339645,9700
1999-12-10,44.000000,44.000000,42.299999,44.000000,28.139051,8700
1999-12-13,41.549999,43.000000,41.000000,41.299999,26.412334,13500
1999-12-14,40.500000,42.400002,40.450001,42.000000,26.859997,8700
1999-12-15,41.950001,41.950001,40.099998,40.250000,25.740843,5900
1999-12-16,39.000000,41.000000,39.000000,40.099998,25.644907,8700
1999-12-17,41.000000,41.799999,38.599998,39.599998,25.325148,12100
1999-12-20,41.000000,42.750000,41.000000,42.750000,27.339645,2700
1999-12-21,null,null,null,null,null,null
1999-12-22,46.150002,46.150002,46.150002,46.150002,29.514029,300
1999-12-23,49.799999,49.799999,47.000000,47.349998,30.281448,20170
1999-12-24,46.150002,49.849998,46.150002,46.299999,29.609961,8400
1999-12-27,47.900002,47.900002,44.000000,44.000000,28.139051,7400
1999-12-28,45.400002,46.900002,44.250000,45.849998,29.322166,3400
1999-12-29,44.500000,45.950001,44.500000,45.000000,28.778580,2800
1999-12-30,45.000000,46.299999,44.200001,45.150002,28.874512,12000
1999-12-31,null,null,null,null,null,null
2000-01-03,48.750000,48.750000,48.750000,48.750000,31.176796,2800
2000-01-04,50.099998,52.599998,50.099998,51.700001,33.063385,21000
2000-01-05,52.500000,55.799999,51.150002,55.799999,35.685432,16440
2000-01-06,58.950001,60.250000,57.000000,60.250000,38.531307,29800
2000-01-07,64.000000,65.000000,60.200001,64.000000,40.929527,64435
2000-01-10,67.099998,68.000000,60.000000,65.699997,42.016705,31700
2000-01-11,65.000000,68.000000,61.000000,62.049999,39.682461,25500
2000-01-12,62.000000,65.449997,59.000000,65.000000,41.569061,33635
2000-01-13,62.650002,64.900002,60.250000,61.450001,39.298740,16000
2000-01-14,60.500000,62.500000,60.000000,61.099998,39.074902,29600
2000-01-17,65.900002,65.949997,65.000000,65.949997,42.176598,34000
2000-01-18,68.500000,68.500000,63.500000,66.199997,42.336475,20180
2000-01-19,66.900002,66.900002,64.099998,66.000000,42.208576,16260
2000-01-20,65.699997,66.000000,61.250000,61.750000,39.490597,10835
2000-01-21,61.099998,63.049999,60.500000,63.000000,40.290005,19535
2000-01-24,59.099998,62.000000,58.150002,60.000000,38.371437,7030
2000-01-25,58.400002,58.599998,56.500000,57.450001,36.740646,10400
2000-01-26,57.450001,57.450001,57.450001,57.450001,36.740646,0
2000-01-27,56.000000,58.000000,55.000000,57.000000,36.452862,8500
2000-01-28,56.000000,57.500000,53.299999,54.000000,34.534290,8700
2000-01-31,55.000000,55.000000,50.200001,51.500000,32.935478,13600
2000-02-01,51.500000,52.500000,51.250000,51.900002,33.191288,5700
2000-02-02,53.000000,56.000000,52.000000,56.000000,35.813339,7030
2000-02-03,59.000000,60.000000,53.299999,59.700001,38.179577,15000
2000-02-04,63.700001,63.700001,60.000000,63.099998,40.353962,18805
2000-02-07,64.800003,65.400002,61.200001,61.200001,39.138863,11535
2000-02-08,60.000000,60.000000,58.099998,58.900002,37.667957,5600
2000-02-09,56.000000,58.000000,55.000000,55.000000,35.173817,11800
2000-02-10,54.000000,56.450001,53.250000,56.099998,35.877289,4235
2000-02-11,55.500000,55.500000,53.150002,54.799999,35.045914,11800
2000-02-14,55.000000,55.000000,51.000000,51.000000,32.615726,4300
2000-02-15,50.000000,51.000000,48.599998,50.000000,31.976194,3500
2000-02-16,50.000000,50.000000,46.049999,46.400002,29.673912,2500
2000-02-17,45.000000,48.250000,45.000000,46.650002,29.833790,13800
2000-02-18,46.700001,46.700001,44.000000,44.799999,28.650673,14400
2000-02-21,46.500000,46.500000,44.049999,46.200001,29.546009,10600
2000-02-22,46.500000,46.500000,44.700001,45.000000,28.778580,3200
2000-02-23,45.400002,45.500000,42.000000,42.849998,27.403593,9800
2000-02-24,42.000000,43.000000,40.000000,40.250000,25.740843,12300
2000-02-25,39.299999,40.849998,39.000000,39.349998,25.165268,7700
2000-02-28,41.500000,42.450001,39.549999,42.450001,27.147789,6600
2000-02-29,45.000000,45.000000,39.250000,39.250000,25.101316,19300
2000-03-01,40.000000,42.349998,40.000000,40.650002,25.996647,24400
2000-03-02,40.000000,41.000000,38.299999,40.299999,25.772812,3700
2000-03-03,38.000000,40.750000,38.000000,38.650002,24.717598,12600
2000-03-06,41.500000,41.500000,36.000000,36.000000,23.022861,7500
2000-03-07,35.250000,36.099998,34.000000,34.849998,22.287407,6350
2000-03-08,33.000000,33.000000,32.099998,32.099998,20.528715,10000
2000-03-09,29.600000,29.600000,29.549999,29.549999,18.897934,26500
2000-03-10,29.500000,31.000000,28.150000,29.000000,18.546196,16200
2000-03-13,29.700001,31.000000,28.000000,28.000000,17.906670,18400
2000-03-14,29.950001,30.200001,29.000000,30.000000,19.185719,24100
2000-03-15,31.750000,32.349998,30.400000,32.349998,20.688599,65400
2000-03-16,34.849998,34.900002,32.650002,34.799999,22.255430,75332
2000-03-17,34.799999,34.799999,34.799999,34.799999,22.255430,0
2000-03-20,34.799999,34.799999,34.799999,34.799999,22.255430,0
2000-03-21,37.500000,37.549999,37.500000,37.549999,24.014120,1800
2000-03-22,40.450001,40.500000,39.150002,40.000000,25.580959,3400
2000-03-23,43.150002,43.150002,40.000000,41.000000,26.220480,5000
2000-03-24,38.500000,40.500000,37.750000,40.500000,25.900719,6400
2000-03-27,42.500000,42.900002,40.000000,41.000000,26.220480,1200
2000-03-28,42.000000,42.000000,39.599998,40.049999,25.612932,2900
2000-03-29,41.599998,41.700001,40.299999,40.299999,25.772812,1050
2000-03-30,40.500000,40.599998,38.750000,38.750000,24.781557,1975
2000-03-31,39.700001,41.799999,38.000000,41.000000,26.220480,3300
2000-04-03,43.000000,43.750000,42.000000,42.750000,27.339645,3500
2000-04-04,40.099998,41.950001,39.349998,39.349998,25.165268,2150
2000-04-05,38.000000,40.000000,36.250000,36.500000,23.342623,9015
2000-04-06,36.200001,38.000000,33.700001,36.500000,23.342623,42640
2000-04-07,36.200001,39.400002,36.000000,39.400002,25.197243,6681
2000-04-10,41.000000,41.500000,39.099998,40.950001,26.188503,3101
2000-04-11,41.000000,41.000000,39.950001,40.500000,25.900719,1077
2000-04-12,39.500000,41.500000,39.500000,41.049999,26.252455,2399
2000-04-13,40.150002,42.000000,40.099998,41.599998,26.604189,1869
2000-04-14,41.599998,41.599998,41.599998,41.599998,26.604189,0
2000-04-17,39.000000,40.500000,38.299999,40.500000,25.900719,1600
2000-04-18,41.950001,42.049999,41.000000,42.000000,26.859997,1710
2000-04-19,43.099998,45.349998,41.549999,45.000000,28.778580,2810
2000-04-20,43.000000,43.000000,41.450001,41.500000,26.540243,4300
2000-04-21,41.500000,41.500000,41.500000,41.500000,26.540243,0
2000-04-24,40.000000,40.000000,40.000000,40.000000,25.580959,410
2000-04-25,38.500000,39.000000,38.099998,39.000000,24.941429,990
2000-04-26,41.900002,41.950001,41.000000,41.000000,26.220480,700
2000-04-27,40.099998,40.099998,40.049999,40.049999,25.612932,1400
2000-04-28,37.049999,38.250000,36.849998,36.950001,24.872484,4522
2000-05-01,36.950001,36.950001,36.950001,36.950001,24.872484,0
2000-05-02,39.849998,39.849998,34.099998,35.000000,23.559858,4600
2000-05-03,37.750000,37.750000,34.500000,34.500000,23.223289,400
2000-05-04,37.250000,37.250000,35.450001,35.450001,23.862772,375
2000-05-05,36.799999,36.900002,36.450001,36.900002,24.838827,1600
2000-05-08,37.099998,38.000000,37.000000,37.000000,24.906134,900
2000-05-09,37.000000,38.950001,36.150002,38.950001,26.218758,700
2000-05-10,37.400002,37.400002,37.400002,37.400002,25.175396,100
2000-05-11,36.349998,39.799999,36.349998,39.799999,26.790920,500
2000-05-12,39.900002,40.000000,38.349998,39.849998,26.824585,1095
2000-05-15,37.250000,40.000000,37.250000,40.000000,26.925558,7500
2000-05-16,40.450001,40.450001,38.200001,39.000000,26.252411,4810
2000-05-17,40.000000,40.000000,37.799999,38.099998,25.646589,1023
2000-05-18,38.099998,38.099998,38.099998,38.099998,25.646589,0
2000-05-19,38.250000,38.500000,36.400002,38.000000,25.579277,1707
2000-05-22,37.000000,37.900002,37.000000,37.900002,25.511961,700
2000-05-23,38.000000,38.000000,36.549999,37.849998,25.478304,800
2000-05-24,37.000000,37.000000,35.049999,35.250000,23.728146,2750
2000-05-25,36.000000,36.000000,33.250000,33.250000,22.381865,7700
2000-05-26,33.049999,33.500000,33.049999,33.500000,22.550156,2400
2000-05-29,35.000000,36.150002,35.000000,36.150002,24.333969,3299
2000-05-30,38.900002,39.000000,36.599998,39.000000,26.252411,6125
2000-05-31,42.099998,42.099998,40.250000,40.250000,27.093845,4300
2000-06-01,40.000000,41.000000,38.049999,38.049999,25.612930,3250
2000-06-02,37.500000,39.000000,37.049999,37.250000,25.074421,1500
2000-06-05,39.400002,39.500000,38.250000,38.599998,25.983162,2503
2000-06-06,38.049999,39.000000,36.500000,36.500000,24.569569,5007
2000-06-07,37.549999,37.599998,36.000000,36.200001,24.367626,2700
2000-06-08,36.900002,36.900002,36.000000,36.150002,24.333969,1372
2000-06-09,36.250000,39.000000,36.250000,39.000000,26.252411,2634
2000-06-12,37.049999,37.549999,37.049999,37.549999,25.276360,2800
2000-06-13,37.500000,37.900002,37.500000,37.500000,25.242701,1912
2000-06-14,36.700001,36.700001,35.099998,36.250000,24.401281,1810
2000-06-15,36.049999,36.049999,36.000000,36.000000,24.233000,300
2000-06-16,35.099998,35.549999,35.000000,35.500000,23.896427,1000
2000-06-19,35.099998,35.750000,35.099998,35.750000,24.064714,200
2000-06-20,35.000000,36.200001,35.000000,35.299999,23.761799,1165
2000-06-21,35.000000,35.099998,35.000000,35.000000,23.559858,1507
2000-06-22,35.000000,35.000000,35.000000,35.000000,23.559858,200
2000-06-23,35.799999,35.799999,34.099998,34.150002,22.987692,647
2000-06-26,33.250000,33.250000,33.250000,33.250000,22.381865,100
2000-06-27,35.900002,35.900002,35.000000,35.000000,23.559858,1800
2000-06-28,35.500000,35.500000,35.500000,35.500000,23.896427,0
2000-06-29,35.750000,35.750000,35.750000,35.750000,24.064714,100
2000-06-30,34.400002,35.500000,34.400002,34.650002,23.324259,659
2000-07-03,34.500000,35.000000,34.500000,35.000000,23.559858,225
2000-07-04,34.500000,34.500000,34.299999,34.299999,23.088661,100
2000-07-05,34.950001,35.000000,34.250000,34.299999,23.088661,535
2000-07-06,34.500000,34.950001,34.500000,34.900002,23.492544,245
2000-07-07,34.000000,35.950001,33.000000,33.000000,22.213583,5260
2000-07-10,33.849998,34.000000,33.849998,34.000000,22.886721,500
2000-07-11,31.750000,32.750000,31.500000,32.599998,21.944323,1050
2000-07-12,33.299999,34.849998,33.049999,34.750000,23.391575,2634
2000-07-13,34.049999,34.049999,33.500000,33.500000,22.550156,800
2000-07-14,33.250000,35.250000,33.250000,35.150002,23.660833,500
2000-07-17,33.049999,34.000000,32.400002,32.450001,21.843359,1280
2000-07-18,32.250000,32.250000,32.200001,32.200001,21.675070,400
2000-07-19,33.200001,34.000000,33.099998,34.000000,22.886721,1150
2000-07-20,32.049999,33.200001,31.850000,32.799999,22.078951,9805
2000-07-21,32.150002,35.349998,32.150002,32.900002,22.146267,6100
2000-07-24,30.299999,32.500000,30.299999,31.150000,20.968275,3511
2000-07-25,31.000000,31.000000,31.000000,31.000000,20.867310,700
2000-07-26,32.000000,33.450001,32.000000,32.200001,21.675070,1500
2000-07-27,32.000000,33.250000,31.450001,32.200001,21.675070,1500
2000-07-28,31.049999,32.000000,30.000000,30.549999,20.564388,3600
2000-07-31,31.950001,32.000000,31.000000,31.000000,20.867310,650
2000-08-01,31.049999,31.049999,30.000000,30.000000,20.194168,1300
2000-08-02,28.250000,29.049999,28.250000,29.000000,19.521027,300
2000-08-03,27.000000,29.299999,27.000000,28.500000,19.184458,786
2000-08-04,28.500000,29.000000,27.350000,27.650000,18.612289,3350
2000-08-07,28.000000,28.000000,27.350000,27.350000,18.410345,525
2000-08-08,28.000000,28.000000,28.000000,28.000000,18.847887,200
2000-08-09,26.100000,28.200001,26.100000,28.200001,18.982515,209
2000-08-10,27.000000,28.150000,27.000000,28.100000,18.915205,1400
2000-08-11,28.000000,28.000000,27.000000,27.049999,18.208406,700
2000-08-14,29.200001,29.200001,27.900000,27.900000,18.780571,2700
2000-08-15,27.900000,27.900000,27.900000,27.900000,18.780571,0
2000-08-16,28.350000,28.549999,27.750000,28.000000,18.847887,1000
2000-08-17,27.750000,28.000000,26.850000,26.850000,18.073778,6096
2000-08-18,27.350000,27.350000,24.750000,26.500000,17.838179,1800
2000-08-21,27.900000,27.900000,26.049999,26.049999,17.535267,109
2000-08-22,26.049999,26.049999,26.049999,26.049999,17.535267,0
2000-08-23,26.500000,27.500000,26.500000,27.500000,18.511320,179
2000-08-24,27.250000,27.600000,27.250000,27.600000,18.578632,352
2000-08-25,27.400000,27.500000,27.000000,27.500000,18.511320,1250
2000-08-28,27.500000,27.500000,27.500000,27.500000,18.511320,0
2000-08-29,27.000000,28.500000,27.000000,27.100000,18.242062,2250
2000-08-30,27.900000,27.900000,27.000000,27.000000,18.174751,2500
2000-08-31,26.750000,27.200001,26.500000,27.100000,18.242062,1475
2000-09-01,27.100000,27.100000,27.100000,27.100000,18.242062,0
2000-09-04,26.549999,26.549999,26.200001,26.299999,17.703548,1550
2000-09-05,26.500000,26.500000,24.299999,25.700001,17.299669,10905
2000-09-06,25.650000,27.450001,25.650000,26.000000,17.501610,1400
2000-09-07,26.600000,26.799999,24.000000,24.400000,16.424587,8830
2000-09-08,25.250000,25.250000,24.000000,24.200001,16.289963,4150
2000-09-11,23.850000,23.850000,23.850000,23.850000,16.054361,65
2000-09-12,24.299999,25.200001,24.049999,25.200001,16.963099,2100
2000-09-13,25.200001,25.750000,25.200001,25.200001,16.963099,810
2000-09-14,24.100000,24.450001,23.850000,23.850000,16.054361,7250
2000-09-15,23.500000,24.750000,23.100000,23.100000,15.549509,2400
2000-09-18,24.000000,24.000000,23.200001,23.450001,15.785105,2450
2000-09-19,23.000000,23.000000,22.549999,22.750000,15.313912,2300
2000-09-20,22.299999,23.200001,22.299999,23.200001,15.616821,600
2000-09-21,22.500000,23.250000,22.350000,22.950001,15.448535,1615
2000-09-22,22.299999,23.049999,22.000000,22.000000,14.809054,1969
2000-09-25,22.549999,22.950001,22.500000,22.950001,15.448535,800
2000-09-26,23.000000,23.000000,22.299999,22.299999,15.010997,491
2000-09-27,22.950001,22.950001,22.950001,22.950001,15.448535,0
2000-09-28,22.650000,23.200001,22.549999,23.200001,15.616821,210
2000-09-29,22.600000,23.000000,22.600000,22.750000,15.313912,601
2000-10-02,23.200001,23.200001,23.200001,23.200001,15.616821,0
2000-10-03,22.150000,22.150000,22.000000,22.000000,14.809054,600
2000-10-04,22.000000,23.150000,22.000000,23.000000,15.482194,400
2000-10-05,22.049999,22.900000,22.000000,22.150000,14.910023,1770
2000-10-06,22.000000,23.900000,22.000000,23.850000,16.054361,2426
2000-10-09,24.799999,24.900000,23.549999,24.250000,16.323612,7097
2000-10-10,24.000000,24.200001,23.750000,23.750000,15.987048,1120
2000-10-11,22.750000,23.850000,22.750000,23.850000,16.054361,910
2000-10-12,23.000000,24.000000,22.900000,23.950001,16.121679,5560
2000-10-13,23.000000,23.750000,22.100000,22.100000,14.876372,9600
2000-10-16,22.750000,22.750000,22.750000,22.750000,15.313912,300
2000-10-17,22.600000,22.600000,22.500000,22.500000,15.145626,326
2000-10-18,22.450001,22.500000,22.000000,22.500000,15.145626,525
2000-10-19,22.000000,22.500000,22.000000,22.500000,15.145626,3088
2000-10-20,22.500000,24.250000,22.200001,22.700001,15.280252,5530
2000-10-23,23.100000,23.100000,23.049999,23.049999,15.515851,69
2000-10-24,23.049999,23.049999,23.049999,23.049999,15.515851,0
2000-10-25,22.299999,22.400000,22.299999,22.400000,15.078310,160
2000-10-26,23.000000,24.150000,23.000000,24.100000,16.222647,700
2000-10-27,24.000000,26.000000,23.549999,25.700001,17.299669,2185
